user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_max,year_first,year_last,grade_first_fra,grade_last_fra,grade_mean_fra
23668,Netherlands,0,191,83,40.0,9,2008-12-26 23:00:00,2017-08-10 22:00:00,234,51,2008,2017,5,6b/+,6
60404,Netherlands,1,163,58,29.0,9,2009-07-19 22:00:00,2017-07-16 22:00:00,84,44,2009,2017,5,5,5c
2318,Netherlands,0,180,73,41.0,18,2002-06-01 22:00:00,2004-10-29 22:00:00,18,49,2002,2004,5a+,5a+,5b
36576,Netherlands,0,187,73,33.0,11,2008-05-23 22:00:00,2016-12-10 23:00:00,26,42,2008,2016,5b+,6a/+,5c+
15127,Netherlands,0,184,68,32.0,14,2007-01-07 23:00:00,2010-10-26 22:00:00,65,55,2007,2010,7a,7b,7a/+
28149,Netherlands,0,191,68,38.0,16,2009-07-11 22:00:00,2017-04-07 22:00:00,193,64,2009,2017,6c,7c,6c+/7a
53518,Netherlands,1,168,63,50.0,23,2014-02-28 23:00:00,2014-03-04 23:00:00,10,44,2014,2014,6b+/6c,6b/+,6a+
7158,Netherlands,0,178,73,30.0,17,2005-08-03 22:00:00,2008-05-03 22:00:00,21,62,2005,2008,8a/+,7c+,7b+
13309,Netherlands,0,179,58,26.0,18,2006-07-19 22:00:00,2013-08-19 22:00:00,181,66,2006,2013,7b,8a/+,7c
37008,Norway,0,184,68,27.0,7,2011-10-02 22:00:00,2011-10-01 22:00:00,3,53,2011,2011,7b,6b/+,6b+/6c
50412,Norway,0,173,78,38.0,7,2012-06-24 22:00:00,2012-06-24 22:00:00,2,42,2012,2012,6b/+,6b/+,6b/+
16482,Norway,0,170,58,27.0,15,2007-06-10 22:00:00,2007-06-10 22:00:00,1,52,2007,2007,7a+/7b,7a+/7b,7a+/7b
65769,Norway,0,181,78,28.0,2,2017-05-26 22:00:00,2017-08-04 22:00:00,21,53,2017,2017,6b+/6c,7a+,6b+/6c
14938,Norway,0,182,73,28.0,11,2007-06-27 22:00:00,2017-09-01 22:00:00,15,45,2007,2017,6b+/6c,5a+,6a+
44594,Norway,0,182,78,28.0,7,2013-07-22 22:00:00,2016-05-08 22:00:00,53,51,2013,2016,6a+/6b,6a/+,6b
178,Norway,0,170,68,47.0,27,1999-12-26 23:00:00,2015-06-17 22:00:00,203,68,1999,2015,7c+,8a/+,7c/+
4339,Norway,0,172,58,28.0,23,2003-06-14 22:00:00,2011-06-03 22:00:00,136,68,2003,2011,7c+,7b,7c/+
58865,Norway,0,173,73,32.0,7,2015-04-10 22:00:00,2016-08-06 22:00:00,76,57,2015,2016,7b,7a+,6b+/6c
37221,Norway,0,186,83,31.0,11,2011-08-02 22:00:00,2011-08-05 22:00:00,3,44,2011,2011,6a+/6b,6b+,6b/+
32039,Norway,0,173,68,30.0,10,2011-08-06 22:00:00,2017-04-28 22:00:00,70,55,2011,2017,7a,7a,6b/+
19286,Norway,0,187,88,33.0,11,2009-03-11 23:00:00,2009-03-29 22:00:00,12,49,2009,2009,6,6a/+,6a+
65426,Norway,1,167,68,21.0,2,2016-09-22 22:00:00,2017-05-28 22:00:00,21,44,2016,2017,6b/+,6a/+,5c
59871,Norway,0,182,73,27.0,8,2013-05-17 22:00:00,2016-03-23 23:00:00,13,55,2013,2016,6a+/6b,7a+,6c+/7a
13735,Norway,0,175,68,36.0,14,2006-08-25 22:00:00,2008-05-12 22:00:00,58,48,2006,2008,5b+,6,6a
65428,Norway,0,189,78,31.0,4,2016-08-23 22:00:00,2017-08-18 22:00:00,54,55,2016,2017,7a+,7a+,6b+/6c
60804,Norway,0,178,73,36.0,10,2015-06-01 22:00:00,2017-08-12 22:00:00,91,55,2015,2017,7a+,7a,6b/+
59892,Norway,0,179,58,25.0,3,2016-07-18 22:00:00,2016-07-18 22:00:00,2,42,2016,2016,6,6b/+,6a+
55144,Norway,0,186,83,24.0,6,2014-05-30 22:00:00,2015-02-24 23:00:00,6,53,2014,2015,7b,6b+/6c,7a
42662,Norway,0,180,83,28.0,6,2012-07-13 22:00:00,2017-08-23 22:00:00,57,44,2012,2017,6a+/6b,6b/+,6a/+
15817,Norway,0,182,68,33.0,12,2009-04-28 22:00:00,2009-05-01 22:00:00,11,36,2009,2009,5,5a+,5a+
4487,Norway,0,184,73,38.0,24,2003-06-14 22:00:00,2004-04-14 22:00:00,11,57,2003,2004,7b,7a,7b
16,Norway,0,177,68,44.0,21,1998-02-27 23:00:00,2010-05-13 22:00:00,5,53,1998,2010,7b,7a,7a+
4473,Norway,1,165,53,44.0,15,2003-08-04 22:00:00,2008-02-17 23:00:00,119,55,2003,2008,7a,7a+/7b,6b
22481,Norway,0,187,83,31.0,12,2008-06-02 22:00:00,2008-06-02 22:00:00,1,40,2008,2008,6a+/6b,6a+/6b,6a+/6b
43081,Norway,1,168,53,18.0,11,2012-05-14 22:00:00,2016-07-15 22:00:00,25,55,2012,2016,6b/+,7b,6c/+
26921,Norway,0,178,73,38.0,8,2009-08-18 22:00:00,2011-04-08 22:00:00,35,49,2009,2011,5,6b+/6c,6
58443,Norway,0,175,63,15.0,8,2014-10-07 22:00:00,2017-08-18 22:00:00,98,66,2014,2017,6,7c/+,7a+
15832,Norway,0,185,78,31.0,10,2007-06-06 22:00:00,2015-07-26 22:00:00,62,53,2007,2015,5,6b+/6c,6b+
37714,Norway,0,185,83,32.0,7,2012-04-21 22:00:00,2013-03-22 23:00:00,9,44,2012,2013,6,6,6a+
12888,Norway,0,170,73,43.0,22,2006-05-23 22:00:00,2016-04-24 22:00:00,137,59,2006,2016,7a+,7a,6c
65464,Norway,0,178,63,31.0,8,2016-06-02 22:00:00,2016-06-02 22:00:00,1,42,2016,2016,6b/+,6b/+,6b/+
25001,Norway,0,186,73,31.0,9,2009-04-24 22:00:00,2011-06-15 22:00:00,51,55,2009,2011,6b/+,6a+/6b,6b+/6c
4464,Norway,0,179,73,45.0,23,2003-07-13 22:00:00,2017-07-21 22:00:00,277,66,2003,2017,7c+,8a,7b/+
2272,Norway,0,184,83,45.0,29,2001-06-30 22:00:00,2011-07-08 22:00:00,75,57,2001,2011,7a,6c/+,7a+
4442,Norway,0,180,68,34.0,18,2003-07-21 22:00:00,2004-03-21 23:00:00,11,59,2003,2004,7c+,7a,6c+/7a
2359,Norway,0,183,83,38.0,16,2005-02-24 23:00:00,2006-03-11 23:00:00,26,51,2005,2006,6c/+,6,6a+
14863,Norway,0,183,73,41.0,21,2007-04-27 22:00:00,2010-11-21 23:00:00,28,57,2007,2010,6b+/6c,7a,7a
31464,Norway,0,185,88,39.0,7,2011-04-16 22:00:00,2011-06-04 22:00:00,5,36,2011,2011,6,5b+,5b
2200,Norway,0,193,83,42.0,16,2002-04-07 22:00:00,2002-04-07 22:00:00,1,38,2002,2002,6a/+,6a/+,6a/+
37143,Norway,0,185,78,32.0,10,2011-06-03 22:00:00,2012-08-13 22:00:00,21,50,2011,2012,6c/+,6b+/6c,6c
37177,Norway,0,197,88,31.0,7,2011-03-11 23:00:00,2011-09-25 22:00:00,11,42,2011,2011,6b/+,6b/+,6a
52782,Norway,0,177,73,21.0,6,2012-05-11 22:00:00,2012-05-11 22:00:00,2,39,2012,2012,5a,6a+,5c
4409,Norway,0,182,73,14.0,16,2003-07-28 22:00:00,2003-07-28 22:00:00,1,44,2003,2003,6b+/6c,6b+/6c,6b+/6c
51738,Norway,0,182,73,38.0,6,2013-06-19 22:00:00,2017-08-01 22:00:00,100,55,2013,2017,6b/+,6b+/6c,6c+/7a
37682,Norway,0,178,78,30.0,8,2011-07-12 22:00:00,2017-08-19 22:00:00,56,51,2011,2017,5,6b/+,6a/+
16409,Norway,1,160,53,40.0,17,2002-02-27 23:00:00,2010-09-21 22:00:00,47,57,2002,2010,6b+,7b,6c
37710,Norway,0,180,73,30.0,12,2012-06-11 22:00:00,2017-07-06 22:00:00,53,57,2012,2017,7b,7c,7a/+
14802,Norway,0,186,73,35.0,17,2007-05-28 22:00:00,2007-06-13 22:00:00,5,53,2007,2007,7b,6c+/7a,7a/+
45162,Norway,0,176,73,28.0,7,2012-08-29 22:00:00,2013-10-29 23:00:00,15,53,2012,2013,6a/+,6b+/6c,6c/+
2213,Norway,0,173,68,29.0,17,2003-07-24 22:00:00,2017-05-13 22:00:00,186,75,2003,2017,8a+/8b,8c,8b/+
58794,Norway,0,185,73,30.0,5,2015-04-01 22:00:00,2015-04-11 22:00:00,3,53,2015,2015,7b,6b/+,6c+
31985,Norway,0,175,73,38.0,8,2010-05-20 22:00:00,2010-07-02 22:00:00,20,42,2010,2010,5b+,6,5c
33807,Norway,0,174,78,41.0,19,2007-09-11 22:00:00,2009-09-19 22:00:00,36,53,2007,2009,7b,6a/+,6b/+
26153,Norway,0,181,78,38.0,12,2009-06-03 22:00:00,2016-07-15 22:00:00,125,59,2009,2016,7a+,7a,6c
18904,Norway,0,181,73,36.0,16,2007-11-09 23:00:00,2007-03-31 22:00:00,22,62,2007,2007,7c+,7a,7b/+
18906,Norway,0,179,73,36.0,14,2008-05-12 22:00:00,2017-07-12 22:00:00,40,64,2008,2017,6c/+,6c/+,7a+
43920,Norway,0,180,78,28.0,6,2012-05-22 22:00:00,2017-08-27 22:00:00,121,59,2012,2017,6c/+,7b+,6c+/7a
43344,Norway,0,181,68,32.0,7,2010-02-19 23:00:00,2017-08-05 22:00:00,227,59,2010,2017,5a+,7a,6b/+
65027,Norway,0,177,73,38.0,2,2016-05-14 22:00:00,2017-07-01 22:00:00,31,51,2016,2017,6,7a+,6a/+
64685,Norway,0,189,78,31.0,2,2016-12-08 23:00:00,2016-12-08 23:00:00,2,42,2016,2016,6,6b/+,6a+
43942,Norway,0,176,63,20.0,6,2012-06-29 22:00:00,2012-08-11 22:00:00,10,53,2012,2012,7b,7a,6c/+
64728,Norway,0,183,73,25.0,5,2016-12-05 23:00:00,2016-12-12 23:00:00,27,57,2016,2016,5a+,7b,6b+
43342,Norway,0,174,78,36.0,7,2012-01-22 23:00:00,2014-02-02 23:00:00,13,46,2012,2014,5b+,6a/+,6a/+
37497,Norway,0,188,78,30.0,8,2011-06-18 22:00:00,2011-07-29 22:00:00,7,53,2011,2011,7b,7a+,6c/+
3841,Norway,0,176,68,38.0,21,2000-05-15 22:00:00,2015-06-03 22:00:00,30,66,2000,2015,8a+/8b,8a/+,7c+
3866,Norway,0,170,63,38.0,19,2003-04-21 22:00:00,2011-10-15 22:00:00,278,70,2003,2011,6a/+,8b/+,7b+
3904,Norway,0,185,78,35.0,15,2003-02-21 23:00:00,2006-05-10 22:00:00,62,55,2003,2006,6b+/6c,7a+,6b/+
44775,Norway,0,173,73,53.0,16,2012-08-26 22:00:00,2013-01-28 23:00:00,8,54,2012,2013,7b/+,7b,6c+
29476,Norway,0,179,68,36.0,11,2010-05-06 22:00:00,2013-07-20 22:00:00,66,55,2010,2013,6a+/6b,6b+/6c,6b/+
1973,Norway,0,182,73,30.0,18,2003-06-29 22:00:00,2011-04-24 22:00:00,12,57,2003,2011,7a,7b+,7a/+
3921,Norway,0,184,83,41.0,20,2003-04-12 22:00:00,2013-05-18 22:00:00,114,62,2003,2013,7b,7c/+,7b/+
13139,Norway,0,172,63,40.0,15,2005-07-05 22:00:00,2010-03-07 23:00:00,57,62,2005,2010,7b,6b/+,7a+/7b
48795,Norway,0,170,63,33.0,8,2013-06-19 22:00:00,2017-08-19 22:00:00,44,57,2013,2017,6b+/6c,6a+/6b,7a
43855,Norway,0,174,68,47.0,28,2012-03-08 23:00:00,2014-10-27 23:00:00,33,66,2012,2014,7b,7c,7b/+
29424,Norway,0,168,58,22.0,9,2010-04-14 22:00:00,2010-06-21 22:00:00,5,44,2010,2010,6b+/6c,6b+/6c,6b+
34074,Norway,1,175,63,52.0,25,2010-05-24 22:00:00,2017-05-14 22:00:00,56,42,2010,2017,5b+,6,6
34069,Norway,0,167,63,28.0,8,2010-09-22 22:00:00,2015-10-17 22:00:00,44,57,2010,2015,6b/+,7c,6c
13222,Norway,0,183,78,40.0,20,2006-07-28 22:00:00,2006-07-28 22:00:00,3,36,2006,2006,5,6,5a+
59114,Norway,0,176,78,33.0,7,2015-06-30 22:00:00,2017-09-02 22:00:00,19,54,2015,2017,7a+,6a+/6b,6c+
53033,Norway,1,166,48,32.0,18,2014-01-19 23:00:00,2014-10-05 22:00:00,35,49,2014,2014,6,6b/+,6a+
15680,Norway,0,179,73,51.0,21,2006-05-09 22:00:00,2006-05-30 22:00:00,6,44,2006,2006,6,6b+/6c,6a+
26507,Norway,0,183,73,47.0,28,2009-04-29 22:00:00,2010-06-06 22:00:00,36,55,2009,2010,6,7b,6b+
54850,Norway,0,175,73,36.0,16,2014-01-11 23:00:00,2015-10-03 22:00:00,39,51,2014,2015,7a+,6c/+,6c/+
16050,Norway,0,175,93,48.0,12,2006-05-19 22:00:00,2007-06-07 22:00:00,8,42,2006,2007,6b/+,6a+/6b,6a+
29729,Norway,0,185,83,42.0,8,2009-08-11 22:00:00,2015-06-18 22:00:00,130,51,2009,2015,6a+/6b,5a+,6a+
23092,Norway,0,190,83,34.0,13,2006-06-13 22:00:00,2017-09-09 22:00:00,204,64,2006,2017,6c+/7a,6c/+,7a/+
64917,Norway,0,178,68,39.0,21,2016-12-11 23:00:00,2017-07-25 22:00:00,100,64,2016,2017,7a+,7b,6c
80,Norway,0,183,73,41.0,22,2000-04-10 22:00:00,2002-05-11 22:00:00,44,59,2000,2002,7c+,6b+/6c,6c+
29403,Norway,0,170,63,33.0,13,2009-11-03 23:00:00,2012-06-14 22:00:00,49,54,2009,2012,6b/+,6c/+,6c
34058,Norway,0,174,68,29.0,8,2010-09-10 22:00:00,2011-05-12 22:00:00,14,49,2010,2011,6,6b+/6c,6a/+
14789,Norway,0,188,63,31.0,12,2006-12-08 23:00:00,2010-02-28 23:00:00,12,57,2006,2010,6b+/6c,6b+/6c,6c+
9303,Norway,0,197,83,34.0,15,2005-06-30 22:00:00,2009-09-12 22:00:00,39,59,2005,2009,6b/+,7a,6c+
48842,Norway,0,168,73,40.0,19,2013-05-13 22:00:00,2017-06-10 22:00:00,113,46,2013,2017,6b,6a/+,5c+
14746,Norway,0,180,63,33.0,14,2007-01-18 23:00:00,2017-07-10 22:00:00,385,63,2007,2017,6b+/6c,7c,6c+
4193,Norway,1,177,68,48.0,17,2002-11-25 23:00:00,2003-06-30 22:00:00,6,40,2002,2003,6a/+,5a+,6
43983,Norway,0,185,73,21.0,12,2012-06-25 22:00:00,2016-07-02 22:00:00,68,77,2012,2016,7c,8b+/8c,7b+/7c
50164,Norway,0,179,68,29.0,5,2013-07-03 22:00:00,2017-07-12 22:00:00,336,62,2013,2017,6a+/6b,6b+/6c,6b
34380,Norway,0,183,78,39.0,21,1999-05-01 22:00:00,2015-06-03 22:00:00,15,53,1999,2015,5b+,6b/+,6a+/6b
13014,Norway,0,177,68,29.0,13,2006-06-09 22:00:00,2017-07-18 22:00:00,352,72,2006,2017,7b+,7b+,7c
13839,Norway,0,190,93,45.0,17,2006-09-10 22:00:00,2006-09-14 22:00:00,17,38,2006,2006,5b+,6a/+,5c+
18410,Norway,0,200,88,46.0,11,2008-07-11 22:00:00,2013-04-27 22:00:00,180,55,2008,2013,6b+,7b,6b+
4114,Norway,0,185,73,43.0,19,2002-07-31 22:00:00,2009-07-13 22:00:00,100,55,2002,2009,6,6c/+,6b+
37555,Norway,0,182,83,30.0,8,2011-06-18 22:00:00,2011-06-14 22:00:00,4,44,2011,2011,6b+/6c,6b+/6c,6b+/6c
23737,Norway,0,174,58,24.0,9,2011-02-13 23:00:00,2011-02-13 23:00:00,7,55,2011,2011,7b+,6a+/6b,6c/+
15922,Norway,0,180,78,41.0,11,2006-09-22 22:00:00,2015-05-17 22:00:00,39,42,2006,2015,5b,6,5c+
57429,Norway,0,177,73,27.0,5,2014-10-10 22:00:00,2016-05-31 22:00:00,32,53,2014,2016,6b/+,6b+/6c,6a+/6b
37591,Norway,0,174,68,53.0,13,2011-07-04 22:00:00,2016-02-17 23:00:00,270,57,2011,2016,6a+/6b,7a+,6b+/6c
4130,Norway,0,188,93,50.0,15,2003-04-26 22:00:00,2003-09-27 22:00:00,40,46,2003,2003,6a+/6b,6c/+,5c+
16312,Norway,0,170,73,41.0,12,2005-08-09 22:00:00,2009-06-13 22:00:00,5,42,2005,2009,5b+,6b/+,6
22684,Norway,0,185,78,33.0,11,2008-08-04 22:00:00,2009-07-30 22:00:00,19,46,2008,2009,6b/+,6b/+,6a+/6b
16327,Norway,0,179,68,42.0,22,2006-12-16 23:00:00,2013-10-09 22:00:00,34,59,2006,2013,7a+,6a+/6b,7a+
13812,Norway,0,180,73,38.0,12,2006-05-02 22:00:00,2017-08-24 22:00:00,184,62,2006,2017,5c+,5b+,6c/+
61160,Norway,0,174,68,28.0,4,2015-06-29 22:00:00,2017-07-27 22:00:00,60,55,2015,2017,6c/+,7b,6c+
2600,Norway,0,176,68,46.0,21,2002-05-31 22:00:00,2002-08-05 22:00:00,11,44,2002,2002,6a/+,6b+/6c,6a+
12996,Norway,1,164,53,44.0,15,2005-11-27 23:00:00,2005-11-18 23:00:00,2,40,2005,2005,6a+,6a+/6b,6a+/6b
16304,Norway,0,172,63,25.0,14,2010-08-17 22:00:00,2017-05-22 22:00:00,253,64,2010,2017,6c/+,7a+,7a/+
23847,Norway,0,177,73,41.0,20,2008-10-10 22:00:00,2006-11-07 23:00:00,30,46,2008,2006,6b+/6c,5b+,6a+/6b
31627,Norway,0,170,73,47.0,16,2016-08-03 22:00:00,2016-06-21 22:00:00,2,38,2016,2016,6a/+,6a/+,6a/+
23749,Norway,0,156,43,21.0,11,2009-03-19 23:00:00,2012-03-31 22:00:00,53,62,2009,2012,6,7c,7a
31971,Norway,0,187,83,37.0,16,2010-05-10 22:00:00,2014-05-29 22:00:00,61,57,2010,2014,7c,7a,6c+
29500,Norway,0,185,88,43.0,24,2009-11-10 23:00:00,2013-09-28 22:00:00,28,51,2009,2013,6c/+,6b+/6c,6c/+
3991,Norway,0,176,73,38.0,21,2003-01-14 23:00:00,2016-03-22 23:00:00,100,66,2003,2016,8a/+,7c+,7c/+
33549,Norway,0,177,58,34.0,7,2012-03-30 22:00:00,2015-04-09 22:00:00,37,40,2012,2015,5a+,6a+/6b,5c+
16261,Norway,0,176,68,51.0,26,2007-04-28 22:00:00,2007-04-28 22:00:00,1,46,2007,2007,6c/+,6c/+,6c/+
26073,Norway,0,170,73,35.0,8,2009-04-11 22:00:00,2009-06-15 22:00:00,5,44,2009,2009,5b+,6a/+,6
4028,Norway,0,176,78,45.0,14,2003-04-30 22:00:00,2003-06-13 22:00:00,7,42,2003,2003,6,6b/+,6a
13044,Norway,0,193,93,42.0,15,2006-06-03 22:00:00,2006-07-21 22:00:00,6,44,2006,2006,6b/+,6b+/6c,6a+/6b
15950,Norway,0,185,78,35.0,13,2007-04-13 22:00:00,2007-04-13 22:00:00,1,54,2007,2007,7b/+,7b/+,7b/+
2776,Norway,0,187,93,44.0,27,2002-05-31 22:00:00,2016-05-21 22:00:00,51,57,2002,2016,7b+,6c/+,7a+/7b
26652,Norway,0,171,73,34.0,9,2009-05-07 22:00:00,2010-07-06 22:00:00,6,38,2009,2010,5,6a/+,5c
137,Norway,0,184,78,42.0,17,2000-05-11 22:00:00,2002-12-21 23:00:00,24,59,2000,2002,7b,7b,7b
34350,Norway,0,172,78,33.0,10,2010-10-29 22:00:00,2017-08-25 22:00:00,501,66,2010,2017,7a+,8a/+,7a/+
32778,Norway,0,174,68,35.0,13,2013-08-04 22:00:00,2017-05-13 22:00:00,5,44,2013,2017,6b/+,6b+/6c,6b/+
18300,Norway,0,175,73,35.0,16,2006-04-23 22:00:00,2016-06-13 22:00:00,172,64,2006,2016,7b,7c,7a+
43194,Norway,0,178,78,53.0,25,2011-12-29 23:00:00,2015-01-11 23:00:00,66,49,2011,2015,6a/+,6a/+,6a
13020,Norway,0,178,83,42.0,17,2006-06-19 22:00:00,2003-06-06 22:00:00,6,43,2006,2003,6b+,6b,6b
26384,Norway,0,180,78,28.0,8,2009-05-20 22:00:00,2015-07-09 22:00:00,39,55,2009,2015,6,7a+,6b+
9459,Norway,0,183,73,32.0,15,2005-01-21 23:00:00,2017-08-16 22:00:00,209,64,2005,2017,7a+,8a/+,7b/+
14912,Norway,0,179,73,37.0,13,2006-12-16 23:00:00,2013-05-04 22:00:00,57,64,2006,2013,7a,7a,7a+
7325,Norway,0,168,68,41.0,13,2006-05-09 22:00:00,2012-07-14 22:00:00,22,55,2006,2012,7b+,6a+/6b,6c+
190,Norway,0,177,78,35.0,20,2001-05-31 22:00:00,2008-01-10 23:00:00,82,66,2001,2008,8a/+,7a,7b+
17847,Norway,0,190,83,31.0,16,2007-12-26 23:00:00,2008-08-23 22:00:00,36,59,2007,2008,7a,6a+/6b,7a+/7b
66388,Norway,0,198,73,20.0,5,2016-12-08 23:00:00,2017-07-17 22:00:00,16,62,2016,2017,6b/+,5b+,6b+
45554,Norway,0,183,68,28.0,11,2012-07-23 22:00:00,2017-09-08 22:00:00,183,64,2012,2017,6b/+,7b,7a/+
17061,Norway,0,170,48,23.0,11,2007-08-10 22:00:00,2007-08-10 22:00:00,1,36,2007,2007,6,6,6
30194,Norway,1,175,63,34.0,10,2010-01-04 23:00:00,2013-10-26 22:00:00,76,52,2010,2013,6c/+,7a,6b/+
27710,Norway,0,187,83,37.0,13,2009-07-14 22:00:00,2009-07-14 22:00:00,2,36,2009,2009,5,6,5b
6278,Norway,0,177,73,34.0,22,2004-04-30 22:00:00,2017-04-10 22:00:00,162,72,2004,2017,7c+,8b/+,7c/+
40883,Norway,0,185,73,32.0,7,2012-02-18 23:00:00,2017-08-01 22:00:00,147,56,2012,2017,6,6b/+,6c
51174,Norway,0,170,68,41.0,22,2013-10-18 22:00:00,2014-10-12 22:00:00,71,66,2013,2014,7b+,7c,7b+/7c
7970,Norway,0,179,78,33.0,15,2004-08-04 22:00:00,2017-06-01 22:00:00,464,72,2004,2017,7b,8b/+,7b+
6370,Norway,0,179,73,41.0,21,2003-07-14 22:00:00,1999-03-31 22:00:00,10,62,2003,1999,8a/+,7a+,7c
62831,Norway,0,187,78,31.0,3,2016-02-14 23:00:00,2016-02-07 23:00:00,5,57,2016,2016,7c,7a+,7a+/7b
53505,Norway,0,183,68,23.0,4,2016-05-21 22:00:00,2017-08-24 22:00:00,48,64,2016,2017,7a+,8a+/8b,7b
21261,Norway,0,194,83,32.0,11,2008-05-20 22:00:00,2015-10-30 23:00:00,140,59,2008,2015,7c,7c,7a/+
60165,Norway,0,185,78,23.0,8,2013-06-29 22:00:00,2015-07-17 22:00:00,18,66,2013,2015,7b,8b/+,7c
50255,Norway,0,197,93,36.0,7,2013-09-11 22:00:00,2014-07-10 22:00:00,37,43,2013,2014,6a/+,5,6a
35725,Norway,0,177,73,28.0,8,2011-10-07 22:00:00,2012-04-15 22:00:00,10,42,2011,2012,6a+/6b,6,6a/+
7904,Norway,0,181,73,39.0,19,2004-08-14 22:00:00,2006-09-07 22:00:00,13,57,2004,2006,7b,6b+/6c,7a+
28543,Norway,1,173,63,27.0,12,2009-06-05 22:00:00,2013-05-18 22:00:00,16,44,2009,2013,6b+/6c,5,6a/+
66042,Norway,0,183,83,30.0,2,2017-05-23 22:00:00,2017-05-23 22:00:00,2,31,2017,2017,5,5a+,5a
24366,Norway,0,183,73,35.0,15,2009-09-10 22:00:00,2009-09-11 22:00:00,5,44,2009,2009,6b/+,6a+/6b,6a/+
17135,Norway,0,186,83,64.0,12,2007-05-19 22:00:00,2007-09-01 22:00:00,25,44,2007,2007,6,5b+,6a
11751,Norway,0,184,73,35.0,14,2006-04-12 22:00:00,2009-05-15 22:00:00,150,59,2006,2009,6b/+,6c/+,6c
38779,Norway,0,184,78,30.0,12,2011-08-17 22:00:00,2017-08-30 22:00:00,81,64,2011,2017,8a/+,7c/+,7b
17168,Norway,0,175,78,40.0,17,2007-06-25 22:00:00,2007-06-25 22:00:00,1,29,2007,2007,5,5,5
38803,Norway,0,178,78,34.0,13,2011-05-24 22:00:00,2009-05-19 22:00:00,5,55,2011,2009,6c+/7a,6b/+,6c+/7a
56091,Norway,0,178,73,32.0,6,2014-06-27 22:00:00,2017-08-29 22:00:00,83,53,2014,2017,6,6a/+,6a+
17053,Norway,0,172,73,37.0,16,2007-06-19 22:00:00,2010-05-17 22:00:00,28,53,2007,2010,6b/+,6b+/6c,6b+/6c
20017,Norway,0,174,73,47.0,21,2009-06-08 22:00:00,2016-07-25 22:00:00,117,53,2009,2016,6b+/6c,6,6b/+
63082,Norway,0,175,68,22.0,4,2016-03-30 22:00:00,2017-08-10 22:00:00,46,53,2016,2017,6b/+,7a,6b+
32379,Norway,0,177,58,22.0,9,2010-06-10 22:00:00,2012-10-11 22:00:00,56,66,2010,2012,7a+/7b,7c+,7c
21664,Norway,0,185,78,34.0,29,2008-06-03 22:00:00,2016-07-10 22:00:00,134,64,2008,2016,7b,6a+/6b,7a+/7b
46529,Norway,1,168,58,56.0,13,2011-05-11 22:00:00,2011-05-25 22:00:00,5,38,2011,2011,6,6a/+,6
16927,Norway,0,178,73,40.0,26,2007-04-08 22:00:00,2009-12-14 23:00:00,44,62,2007,2009,8a/+,7b,7a+/7b
27491,Norway,0,191,78,31.0,12,2009-07-11 22:00:00,2012-06-19 22:00:00,30,53,2009,2012,6b+/6c,6b+/6c,6b/+
41144,Norway,0,184,73,44.0,11,2012-04-07 22:00:00,2014-09-15 22:00:00,58,53,2012,2014,6a+/6b,6b/+,6b+
21648,Norway,0,176,73,42.0,17,2008-04-25 22:00:00,2008-06-01 22:00:00,8,55,2008,2008,7a,7a+,7a+/7b
5959,Norway,0,182,88,41.0,16,2004-04-21 22:00:00,2014-09-17 22:00:00,165,53,2004,2014,6b/+,6c/+,6a/+
5989,Norway,0,180,78,41.0,14,2004-04-30 22:00:00,2008-06-15 22:00:00,35,55,2004,2008,6c/+,6b/+,6a+
6003,Norway,0,179,73,42.0,20,2004-03-31 22:00:00,2004-09-07 22:00:00,4,55,2004,2004,6c/+,7b,7a/+
12080,Norway,0,175,63,31.0,17,2006-04-03 22:00:00,2016-10-04 22:00:00,261,68,2006,2016,7b,7b+,7b/+
6061,Norway,0,177,73,42.0,21,2004-05-08 22:00:00,2006-07-31 22:00:00,83,62,2004,2006,7b,7a,7a/+
17902,Norway,0,174,68,32.0,14,2007-09-26 22:00:00,2009-04-24 22:00:00,20,59,2007,2009,7a+/7b,7a+,7a+
12074,Norway,0,184,83,40.0,17,2004-09-02 22:00:00,2004-09-02 22:00:00,1,50,2004,2004,7a/+,7a/+,7a/+
19933,Norway,0,173,73,31.0,9,2008-04-03 22:00:00,2008-04-03 22:00:00,1,40,2008,2008,6a+/6b,6a+/6b,6a+/6b
49751,Norway,0,188,83,32.0,12,2013-05-28 22:00:00,2015-08-30 22:00:00,44,55,2013,2015,7a,7b+,6c
24259,Norway,0,183,73,44.0,18,2008-06-30 22:00:00,2016-09-22 22:00:00,318,62,2008,2016,7b,7a,7a/+
32412,Norway,0,185,78,38.0,11,2007-06-30 22:00:00,2017-07-12 22:00:00,56,53,2007,2017,6a+/6b,6a/+,6b/+
32580,Norway,0,170,48,21.0,15,2011-04-21 22:00:00,2011-04-21 22:00:00,2,40,2011,2011,6a+/6b,6,6a/+
35572,Norway,0,178,73,57.0,9,2011-02-25 23:00:00,2017-06-19 22:00:00,776,58,2011,2017,6c+/7a,7a+,6a+/6b
41007,Norway,0,186,83,31.0,5,2012-04-21 22:00:00,2017-06-02 22:00:00,17,49,2012,2017,6,6b/+,6a
17029,Norway,0,183,73,49.0,27,2007-08-10 22:00:00,2007-08-10 22:00:00,1,49,2007,2007,7a,7a,7a
